row_id,fold,protocol
782,4,group_formula
783,4,group_formula
792,4,group_formula
797,4,group_formula
798,4,group_formula
801,4,group_formula
802,4,group_formula
824,4,group_formula
830,4,group_formula
832,4,group_formula
835,4,group_formula
839,4,group_formula
852,4,group_formula
879,4,group_formula
880,4,group_formula
885,4,group_formula
891,4,group_formula
892,4,group_formula
910,4,group_formula
917,4,group_formula
926,4,group_formula
933,4,group_formula
934,4,group_formula
938,4,group_formula
941,4,group_formula
943,4,group_formula
950,4,group_formula
951,4,group_formula
952,4,group_formula
968,4,group_formula
971,4,group_formula
989,4,group_formula
992,4,group_formula
994,4,group_formula
995,4,group_formula
999,4,group_formula
1004,4,group_formula
1007,4,group_formula
1008,4,group_formula
1019,4,group_formula
1025,4,group_formula
1036,4,group_formula
1037,4,group_formula
1038,4,group_formula
1039,4,group_formula
1040,4,group_formula
1041,4,group_formula
1056,4,group_formula
1057,4,group_formula
1058,4,group_formula
1059,4,group_formula
1060,4,group_formula
1061,4,group_formula
1062,4,group_formula
1064,4,group_formula
1065,4,group_formula
1066,4,group_formula
1067,4,group_formula
1068,4,group_formula
1069,4,group_formula
1071,4,group_formula
1082,4,group_formula
1083,4,group_formula
1086,4,group_formula
1094,4,group_formula
1096,4,group_formula
1101,4,group_formula
1103,4,group_formula
1104,4,group_formula
1108,4,group_formula
1113,4,group_formula
1114,4,group_formula
1115,4,group_formula
1123,4,group_formula
1130,4,group_formula
1131,4,group_formula
1136,4,group_formula
1140,4,group_formula
1157,4,group_formula
1170,4,group_formula
1175,4,group_formula
1177,4,group_formula
1191,4,group_formula
1199,4,group_formula
1205,4,group_formula
1221,4,group_formula
1231,4,group_formula
1232,4,group_formula
1233,4,group_formula
1241,4,group_formula
1242,4,group_formula
1243,4,group_formula
1266,4,group_formula
1268,4,group_formula
1282,4,group_formula
1290,4,group_formula
1294,4,group_formula
1296,4,group_formula
1301,4,group_formula
1304,4,group_formula
1310,4,group_formula
1312,4,group_formula
1316,4,group_formula
1317,4,group_formula
1318,4,group_formula
1323,4,group_formula
1324,4,group_formula
1336,4,group_formula
1340,4,group_formula
1349,4,group_formula
1355,4,group_formula
1356,4,group_formula
1358,4,group_formula
1363,4,group_formula
1367,4,group_formula
1370,4,group_formula
1372,4,group_formula
1407,4,group_formula
1410,4,group_formula
1412,4,group_formula
1413,4,group_formula
1415,4,group_formula
1418,4,group_formula
1428,4,group_formula
1430,4,group_formula
1434,4,group_formula
1435,4,group_formula
1436,4,group_formula
1437,4,group_formula
1444,4,group_formula
1451,4,group_formula
1461,4,group_formula
1463,4,group_formula
1469,4,group_formula
1470,4,group_formula
1479,4,group_formula
1483,4,group_formula
1489,4,group_formula
1504,4,group_formula
1513,4,group_formula
1514,4,group_formula
1517,4,group_formula
1520,4,group_formula
1525,4,group_formula
1529,4,group_formula
1533,4,group_formula
1539,4,group_formula
1541,4,group_formula
1542,4,group_formula
1547,4,group_formula
1550,4,group_formula
1551,4,group_formula
1552,4,group_formula
1560,4,group_formula
1564,4,group_formula
1591,4,group_formula
1598,4,group_formula
1599,4,group_formula
1607,4,group_formula
1608,4,group_formula
1612,4,group_formula
1613,4,group_formula
1614,4,group_formula
1627,4,group_formula
1632,4,group_formula
1655,4,group_formula
1656,4,group_formula
1657,4,group_formula
1658,4,group_formula
1659,4,group_formula
1660,4,group_formula
12,0,group_host
28,0,group_host
31,0,group_host
52,0,group_host
84,0,group_host
93,0,group_host
94,0,group_host
95,0,group_host
96,0,group_host
97,0,group_host
98,0,group_host
99,0,group_host
100,0,group_host
102,0,group_host
105,0,group_host
106,0,group_host
107,0,group_host
108,0,group_host
109,0,group_host
110,0,group_host
117,0,group_host
121,0,group_host
122,0,group_host
123,0,group_host
124,0,group_host
125,0,group_host
126,0,group_host
138,0,group_host
140,0,group_host
152,0,group_host
155,0,group_host
156,0,group_host
162,0,group_host
172,0,group_host
175,0,group_host
206,0,group_host
207,0,group_host
211,0,group_host
223,0,group_host
229,0,group_host
230,0,group_host
240,0,group_host
254,0,group_host
258,0,group_host
260,0,group_host
274,0,group_host
279,0,group_host
282,0,group_host
286,0,group_host
291,0,group_host
310,0,group_host
321,0,group_host
324,0,group_host
343,0,group_host
344,0,group_host
352,0,group_host
354,0,group_host
359,0,group_host
361,0,group_host
365,0,group_host
367,0,group_host
401,0,group_host
426,0,group_host
427,0,group_host
428,0,group_host
432,0,group_host
434,0,group_host
436,0,group_host
441,0,group_host
443,0,group_host
456,0,group_host
491,0,group_host
493,0,group_host
494,0,group_host
495,0,group_host
496,0,group_host
497,0,group_host
522,0,group_host
524,0,group_host
535,0,group_host
536,0,group_host
549,0,group_host
550,0,group_host
551,0,group_host
552,0,group_host
553,0,group_host
554,0,group_host
555,0,group_host
564,0,group_host
572,0,group_host
573,0,group_host
584,0,group_host
585,0,group_host
591,0,group_host
595,0,group_host
597,0,group_host
599,0,group_host
606,0,group_host
610,0,group_host
616,0,group_host
625,0,group_host
634,0,group_host
642,0,group_host
653,0,group_host
658,0,group_host
660,0,group_host
664,0,group_host
665,0,group_host
677,0,group_host
691,0,group_host
702,0,group_host
708,0,group_host
715,0,group_host
719,0,group_host
726,0,group_host
736,0,group_host
743,0,group_host
745,0,group_host
747,0,group_host
764,0,group_host
765,0,group_host
777,0,group_host
784,0,group_host
785,0,group_host
786,0,group_host
790,0,group_host
793,0,group_host
798,0,group_host
799,0,group_host
800,0,group_host
801,0,group_host
802,0,group_host
804,0,group_host
810,0,group_host
814,0,group_host
815,0,group_host
818,0,group_host
823,0,group_host
829,0,group_host
831,0,group_host
832,0,group_host
834,0,group_host
835,0,group_host
836,0,group_host
843,0,group_host
847,0,group_host
848,0,group_host
860,0,group_host
861,0,group_host
862,0,group_host
863,0,group_host
864,0,group_host
865,0,group_host
866,0,group_host
869,0,group_host
872,0,group_host
873,0,group_host
883,0,group_host
889,0,group_host
894,0,group_host
895,0,group_host
901,0,group_host
905,0,group_host
914,0,group_host
919,0,group_host
920,0,group_host
922,0,group_host
923,0,group_host
924,0,group_host
937,0,group_host
940,0,group_host
943,0,group_host
944,0,group_host
949,0,group_host
950,0,group_host
951,0,group_host
952,0,group_host
954,0,group_host
956,0,group_host
957,0,group_host
958,0,group_host
976,0,group_host
977,0,group_host
981,0,group_host
982,0,group_host
985,0,group_host
986,0,group_host
991,0,group_host
992,0,group_host
1007,0,group_host
1012,0,group_host
1013,0,group_host
1015,0,group_host
1021,0,group_host
1025,0,group_host
1027,0,group_host
1028,0,group_host
1029,0,group_host
1030,0,group_host
1031,0,group_host
1032,0,group_host
1070,0,group_host
1071,0,group_host
1081,0,group_host
1085,0,group_host
1094,0,group_host
1103,0,group_host
1104,0,group_host
1105,0,group_host
1107,0,group_host
1119,0,group_host
1120,0,group_host
1127,0,group_host
1130,0,group_host
1131,0,group_host
1134,0,group_host
1139,0,group_host
1141,0,group_host
1142,0,group_host
1143,0,group_host
1144,0,group_host
1145,0,group_host
1146,0,group_host
1151,0,group_host
1182,0,group_host
1184,0,group_host
1185,0,group_host
1187,0,group_host
1191,0,group_host
1195,0,group_host
1197,0,group_host
1198,0,group_host
1199,0,group_host
1231,0,group_host
1233,0,group_host
1234,0,group_host
1237,0,group_host
1246,0,group_host
1254,0,group_host
1263,0,group_host
1264,0,group_host
1269,0,group_host
1270,0,group_host
1273,0,group_host
1277,0,group_host
1278,0,group_host
1291,0,group_host
1293,0,group_host
1297,0,group_host
1298,0,group_host
1299,0,group_host
1305,0,group_host
1309,0,group_host
1321,0,group_host
1327,0,group_host
1345,0,group_host
1349,0,group_host
1361,0,group_host
1368,0,group_host
1379,0,group_host
1382,0,group_host
1385,0,group_host
1387,0,group_host
1388,0,group_host
1389,0,group_host
1390,0,group_host
1391,0,group_host
1392,0,group_host
1393,0,group_host
1394,0,group_host
1395,0,group_host
1396,0,group_host
1407,0,group_host
1408,0,group_host
1425,0,group_host
1429,0,group_host
1430,0,group_host
1432,0,group_host
1447,0,group_host
1448,0,group_host
1449,0,group_host
1452,0,group_host
1458,0,group_host
1466,0,group_host
1472,0,group_host
1473,0,group_host
1474,0,group_host
1475,0,group_host
1476,0,group_host
1477,0,group_host
1478,0,group_host
1480,0,group_host
1481,0,group_host
1482,0,group_host
1483,0,group_host
1484,0,group_host
1485,0,group_host
1492,0,group_host
1498,0,group_host
1522,0,group_host
1523,0,group_host
1526,0,group_host
1529,0,group_host
1532,0,group_host
1533,0,group_host
1538,0,group_host
1542,0,group_host
1543,0,group_host
1559,0,group_host
1562,0,group_host
1565,0,group_host
1566,0,group_host
1567,0,group_host
1568,0,group_host
1569,0,group_host
1570,0,group_host
1571,0,group_host
1572,0,group_host
1573,0,group_host
1575,0,group_host
1580,0,group_host
1582,0,group_host
1583,0,group_host
1586,0,group_host
1588,0,group_host
1589,0,group_host
1594,0,group_host
1595,0,group_host
1611,0,group_host
1627,0,group_host
1631,0,group_host
1639,0,group_host
1646,0,group_host
1648,0,group_host
2,1,group_host
5,1,group_host
29,1,group_host
30,1,group_host
33,1,group_host
48,1,group_host
50,1,group_host
53,1,group_host
62,1,group_host
63,1,group_host
64,1,group_host
66,1,group_host
69,1,group_host
70,1,group_host
80,1,group_host
103,1,group_host
104,1,group_host
133,1,group_host
137,1,group_host
139,1,group_host
142,1,group_host
143,1,group_host
144,1,group_host
145,1,group_host
146,1,group_host
147,1,group_host
148,1,group_host
149,1,group_host
150,1,group_host
151,1,group_host
160,1,group_host
183,1,group_host
185,1,group_host
187,1,group_host
197,1,group_host
200,1,group_host
201,1,group_host
202,1,group_host
214,1,group_host
216,1,group_host
234,1,group_host
236,1,group_host
241,1,group_host
244,1,group_host
246,1,group_host
247,1,group_host
253,1,group_host
262,1,group_host
268,1,group_host
273,1,group_host
275,1,group_host
292,1,group_host
293,1,group_host
296,1,group_host
299,1,group_host
304,1,group_host
307,1,group_host
311,1,group_host
312,1,group_host
313,1,group_host
314,1,group_host
315,1,group_host
316,1,group_host
317,1,group_host
318,1,group_host
319,1,group_host
347,1,group_host
348,1,group_host
351,1,group_host
353,1,group_host
356,1,group_host
358,1,group_host
370,1,group_host
377,1,group_host
378,1,group_host
379,1,group_host
380,1,group_host
381,1,group_host
382,1,group_host
383,1,group_host
384,1,group_host
385,1,group_host
386,1,group_host
387,1,group_host
399,1,group_host
405,1,group_host
425,1,group_host
431,1,group_host
444,1,group_host
445,1,group_host
447,1,group_host
448,1,group_host
451,1,group_host
457,1,group_host
465,1,group_host
466,1,group_host
467,1,group_host
468,1,group_host
469,1,group_host
470,1,group_host
473,1,group_host
475,1,group_host
476,1,group_host
477,1,group_host
478,1,group_host
479,1,group_host
480,1,group_host
511,1,group_host
512,1,group_host
513,1,group_host
517,1,group_host
519,1,group_host
520,1,group_host
521,1,group_host
523,1,group_host
525,1,group_host
534,1,group_host
540,1,group_host
546,1,group_host
547,1,group_host
561,1,group_host
576,1,group_host
586,1,group_host
588,1,group_host
592,1,group_host
593,1,group_host
605,1,group_host
609,1,group_host
612,1,group_host
614,1,group_host
615,1,group_host
618,1,group_host
626,1,group_host
633,1,group_host
635,1,group_host
636,1,group_host
637,1,group_host
638,1,group_host
639,1,group_host
640,1,group_host
663,1,group_host
671,1,group_host
683,1,group_host
689,1,group_host
696,1,group_host
699,1,group_host
701,1,group_host
707,1,group_host
709,1,group_host
717,1,group_host
727,1,group_host
728,1,group_host
729,1,group_host
730,1,group_host
731,1,group_host
732,1,group_host
735,1,group_host
741,1,group_host
742,1,group_host
761,1,group_host
762,1,group_host
775,1,group_host
780,1,group_host
788,1,group_host
807,1,group_host
808,1,group_host
809,1,group_host
811,1,group_host
825,1,group_host
828,1,group_host
833,1,group_host
839,1,group_host
840,1,group_host
841,1,group_host
842,1,group_host
844,1,group_host
849,1,group_host
850,1,group_host
852,1,group_host
853,1,group_host
854,1,group_host
855,1,group_host
857,1,group_host
870,1,group_host
874,1,group_host
875,1,group_host
876,1,group_host
886,1,group_host
890,1,group_host
893,1,group_host
896,1,group_host
898,1,group_host
899,1,group_host
900,1,group_host
902,1,group_host
907,1,group_host
908,1,group_host
911,1,group_host
916,1,group_host
918,1,group_host
929,1,group_host
930,1,group_host
931,1,group_host
939,1,group_host
947,1,group_host
948,1,group_host
953,1,group_host
963,1,group_host
975,1,group_host
980,1,group_host
983,1,group_host
987,1,group_host
994,1,group_host
995,1,group_host
996,1,group_host
1000,1,group_host
1003,1,group_host
1004,1,group_host
1006,1,group_host
1008,1,group_host
1010,1,group_host
1011,1,group_host
1014,1,group_host
1017,1,group_host
1018,1,group_host
1019,1,group_host
1020,1,group_host
1026,1,group_host
1072,1,group_host
1086,1,group_host
1093,1,group_host
1095,1,group_host
1108,1,group_host
1110,1,group_host
1113,1,group_host
1115,1,group_host
1118,1,group_host
1125,1,group_host
1126,1,group_host
1132,1,group_host
1155,1,group_host
1156,1,group_host
1157,1,group_host
1158,1,group_host
1159,1,group_host
1160,1,group_host
1170,1,group_host
1171,1,group_host
1172,1,group_host
1176,1,group_host
1177,1,group_host
1186,1,group_host
1193,1,group_host
1194,1,group_host
1216,1,group_host
1219,1,group_host
1220,1,group_host
1221,1,group_host
1222,1,group_host
1227,1,group_host
1228,1,group_host
1236,1,group_host
1250,1,group_host
1251,1,group_host
1255,1,group_host
1256,1,group_host
1259,1,group_host
1260,1,group_host
1261,1,group_host
1268,1,group_host
1275,1,group_host
1279,1,group_host
1282,1,group_host
1285,1,group_host
1287,1,group_host
1313,1,group_host
1316,1,group_host
1322,1,group_host
1341,1,group_host
1350,1,group_host
1351,1,group_host
1352,1,group_host
1353,1,group_host
1354,1,group_host
1358,1,group_host
1366,1,group_host
1370,1,group_host
1380,1,group_host
1397,1,group_host
1405,1,group_host
1406,1,group_host
1412,1,group_host
1417,1,group_host
1419,1,group_host
1422,1,group_host
1427,1,group_host
1437,1,group_host
1438,1,group_host
1450,1,group_host
1453,1,group_host
1464,1,group_host
1465,1,group_host
1469,1,group_host
1486,1,group_host
1488,1,group_host
1491,1,group_host
1494,1,group_host
1505,1,group_host
1510,1,group_host
1516,1,group_host
1525,1,group_host
1534,1,group_host
1540,1,group_host
1558,1,group_host
1584,1,group_host
1585,1,group_host
1592,1,group_host
1596,1,group_host
1597,1,group_host
1623,1,group_host
1624,1,group_host
1632,1,group_host
1633,1,group_host
1637,1,group_host
1638,1,group_host
1650,1,group_host
1662,1,group_host
1663,1,group_host
1664,1,group_host
7,2,group_host
22,2,group_host
23,2,group_host
24,2,group_host
25,2,group_host
37,2,group_host
38,2,group_host
39,2,group_host
46,2,group_host
51,2,group_host
54,2,group_host
56,2,group_host
65,2,group_host
82,2,group_host
83,2,group_host
92,2,group_host
118,2,group_host
119,2,group_host
127,2,group_host
128,2,group_host
129,2,group_host
130,2,group_host
131,2,group_host
132,2,group_host
136,2,group_host
141,2,group_host
157,2,group_host
161,2,group_host
165,2,group_host
166,2,group_host
167,2,group_host
188,2,group_host
189,2,group_host
196,2,group_host
198,2,group_host
203,2,group_host
210,2,group_host
215,2,group_host
217,2,group_host
224,2,group_host
226,2,group_host
231,2,group_host
235,2,group_host
242,2,group_host
245,2,group_host
252,2,group_host
256,2,group_host
266,2,group_host
269,2,group_host
271,2,group_host
278,2,group_host
280,2,group_host
283,2,group_host
284,2,group_host
285,2,group_host
295,2,group_host
298,2,group_host
306,2,group_host
320,2,group_host
331,2,group_host
333,2,group_host
334,2,group_host
340,2,group_host
341,2,group_host
349,2,group_host
350,2,group_host
355,2,group_host
360,2,group_host
362,2,group_host
368,2,group_host
406,2,group_host
407,2,group_host
417,2,group_host
423,2,group_host
460,2,group_host
463,2,group_host
482,2,group_host
483,2,group_host
484,2,group_host
485,2,group_host
486,2,group_host
487,2,group_host
488,2,group_host
490,2,group_host
492,2,group_host
499,2,group_host
500,2,group_host
515,2,group_host
527,2,group_host
528,2,group_host
529,2,group_host
530,2,group_host
531,2,group_host
532,2,group_host
533,2,group_host
538,2,group_host
539,2,group_host
544,2,group_host
548,2,group_host
568,2,group_host
571,2,group_host
575,2,group_host
577,2,group_host
578,2,group_host
604,2,group_host
608,2,group_host
619,2,group_host
620,2,group_host
624,2,group_host
627,2,group_host
629,2,group_host
644,2,group_host
649,2,group_host
652,2,group_host
654,2,group_host
662,2,group_host
669,2,group_host
679,2,group_host
684,2,group_host
685,2,group_host
686,2,group_host
690,2,group_host
693,2,group_host
694,2,group_host
698,2,group_host
700,2,group_host
704,2,group_host
705,2,group_host
706,2,group_host
710,2,group_host
714,2,group_host
739,2,group_host
740,2,group_host
746,2,group_host
748,2,group_host
766,2,group_host
778,2,group_host
789,2,group_host
794,2,group_host
796,2,group_host
812,2,group_host
816,2,group_host
817,2,group_host
820,2,group_host
821,2,group_host
824,2,group_host
826,2,group_host
837,2,group_host
845,2,group_host
856,2,group_host
858,2,group_host
859,2,group_host
867,2,group_host
871,2,group_host
877,2,group_host
878,2,group_host
884,2,group_host
888,2,group_host
903,2,group_host
909,2,group_host
913,2,group_host
917,2,group_host
934,2,group_host
935,2,group_host
942,2,group_host
972,2,group_host
973,2,group_host
984,2,group_host
988,2,group_host
989,2,group_host
993,2,group_host
1005,2,group_host
1034,2,group_host
1035,2,group_host
1076,2,group_host
1084,2,group_host
1088,2,group_host
1091,2,group_host
1101,2,group_host
1111,2,group_host
1112,2,group_host
1117,2,group_host
1121,2,group_host
1122,2,group_host
1124,2,group_host
1128,2,group_host
1129,2,group_host
1133,2,group_host
1138,2,group_host
1147,2,group_host
1148,2,group_host
1154,2,group_host
1178,2,group_host
1183,2,group_host
1190,2,group_host
1223,2,group_host
1225,2,group_host
1226,2,group_host
1240,2,group_host
1241,2,group_host
1249,2,group_host
1253,2,group_host
1258,2,group_host
1267,2,group_host
1271,2,group_host
1272,2,group_host
1280,2,group_host
1283,2,group_host
1286,2,group_host
1289,2,group_host
1290,2,group_host
1300,2,group_host
1306,2,group_host
1310,2,group_host
1311,2,group_host
1317,2,group_host
1323,2,group_host
1330,2,group_host
1331,2,group_host
1332,2,group_host
1333,2,group_host
1334,2,group_host
1335,2,group_host
1343,2,group_host
1344,2,group_host
1346,2,group_host
1359,2,group_host
1371,2,group_host
1374,2,group_host
1375,2,group_host
1383,2,group_host
1384,2,group_host
1403,2,group_host
1410,2,group_host
1416,2,group_host
1418,2,group_host
1428,2,group_host
1441,2,group_host
1442,2,group_host
1443,2,group_host
1444,2,group_host
1445,2,group_host
1446,2,group_host
1454,2,group_host
1457,2,group_host
1471,2,group_host
1479,2,group_host
1489,2,group_host
1490,2,group_host
1495,2,group_host
1496,2,group_host
1503,2,group_host
1506,2,group_host
1511,2,group_host
1512,2,group_host
1517,2,group_host
1518,2,group_host
1530,2,group_host
1535,2,group_host
1537,2,group_host
1541,2,group_host
1545,2,group_host
1549,2,group_host
1557,2,group_host
1561,2,group_host
1564,2,group_host
1574,2,group_host
1578,2,group_host
1579,2,group_host
1593,2,group_host
1604,2,group_host
1612,2,group_host
1622,2,group_host
1625,2,group_host
1628,2,group_host
1630,2,group_host
1644,2,group_host
1645,2,group_host
1649,2,group_host
1655,2,group_host
0,3,group_host
3,3,group_host
13,3,group_host
14,3,group_host
15,3,group_host
16,3,group_host
17,3,group_host
18,3,group_host
19,3,group_host
20,3,group_host
21,3,group_host
32,3,group_host
49,3,group_host
55,3,group_host
60,3,group_host
68,3,group_host
71,3,group_host
72,3,group_host
73,3,group_host
81,3,group_host
101,3,group_host
116,3,group_host
134,3,group_host
153,3,group_host
168,3,group_host
169,3,group_host
170,3,group_host
171,3,group_host
173,3,group_host
174,3,group_host
176,3,group_host
177,3,group_host
178,3,group_host
179,3,group_host
180,3,group_host
181,3,group_host
182,3,group_host
184,3,group_host
190,3,group_host
191,3,group_host
192,3,group_host
193,3,group_host
194,3,group_host
199,3,group_host
208,3,group_host
212,3,group_host
220,3,group_host
222,3,group_host
227,3,group_host
233,3,group_host
248,3,group_host
249,3,group_host
251,3,group_host
264,3,group_host
270,3,group_host
276,3,group_host
287,3,group_host
288,3,group_host
289,3,group_host
290,3,group_host
294,3,group_host
300,3,group_host
301,3,group_host
303,3,group_host
308,3,group_host
325,3,group_host
326,3,group_host
327,3,group_host
328,3,group_host
329,3,group_host
330,3,group_host
335,3,group_host
336,3,group_host
337,3,group_host
338,3,group_host
342,3,group_host
363,3,group_host
373,3,group_host
374,3,group_host
375,3,group_host
376,3,group_host
402,3,group_host
408,3,group_host
409,3,group_host
410,3,group_host
411,3,group_host
412,3,group_host
413,3,group_host
414,3,group_host
415,3,group_host
416,3,group_host
418,3,group_host
419,3,group_host
420,3,group_host
421,3,group_host
422,3,group_host
424,3,group_host
429,3,group_host
430,3,group_host
433,3,group_host
437,3,group_host
438,3,group_host
439,3,group_host
440,3,group_host
442,3,group_host
446,3,group_host
449,3,group_host
450,3,group_host
458,3,group_host
459,3,group_host
464,3,group_host
474,3,group_host
481,3,group_host
489,3,group_host
498,3,group_host
501,3,group_host
502,3,group_host
503,3,group_host
504,3,group_host
505,3,group_host
506,3,group_host
507,3,group_host
508,3,group_host
509,3,group_host
510,3,group_host
516,3,group_host
518,3,group_host
526,3,group_host
537,3,group_host
541,3,group_host
542,3,group_host
543,3,group_host
545,3,group_host
556,3,group_host
557,3,group_host
558,3,group_host
559,3,group_host
562,3,group_host
567,3,group_host
569,3,group_host
570,3,group_host
589,3,group_host
598,3,group_host
600,3,group_host
602,3,group_host
613,3,group_host
622,3,group_host
630,3,group_host
632,3,group_host
641,3,group_host
643,3,group_host
645,3,group_host
646,3,group_host
647,3,group_host
655,3,group_host
656,3,group_host
661,3,group_host
666,3,group_host
667,3,group_host
668,3,group_host
681,3,group_host
687,3,group_host
697,3,group_host
703,3,group_host
711,3,group_host
712,3,group_host
713,3,group_host
720,3,group_host
721,3,group_host
722,3,group_host
723,3,group_host
724,3,group_host
725,3,group_host
733,3,group_host
734,3,group_host
737,3,group_host
738,3,group_host
759,3,group_host
763,3,group_host
767,3,group_host
776,3,group_host
779,3,group_host
781,3,group_host
783,3,group_host
787,3,group_host
792,3,group_host
822,3,group_host
827,3,group_host
838,3,group_host
868,3,group_host
879,3,group_host
880,3,group_host
912,3,group_host
915,3,group_host
921,3,group_host
938,3,group_host
941,3,group_host
946,3,group_host
955,3,group_host
959,3,group_host
962,3,group_host
974,3,group_host
978,3,group_host
997,3,group_host
998,3,group_host
999,3,group_host
1001,3,group_host
1002,3,group_host
1016,3,group_host
1024,3,group_host
1036,3,group_host
1037,3,group_host
1038,3,group_host
1039,3,group_host
1040,3,group_host
1041,3,group_host
1073,3,group_host
1074,3,group_host
1075,3,group_host
1083,3,group_host
1089,3,group_host
1090,3,group_host
1097,3,group_host
1099,3,group_host
1102,3,group_host
1109,3,group_host
1114,3,group_host
1123,3,group_host
1135,3,group_host
1137,3,group_host
1140,3,group_host
1149,3,group_host
1150,3,group_host
1152,3,group_host
1153,3,group_host
1174,3,group_host
1179,3,group_host
1180,3,group_host
1181,3,group_host
1188,3,group_host
1192,3,group_host
1196,3,group_host
1200,3,group_host
1201,3,group_host
1202,3,group_host
1203,3,group_host
1204,3,group_host
1205,3,group_host
1206,3,group_host
1207,3,group_host
1208,3,group_host
1209,3,group_host
1210,3,group_host
1211,3,group_host
1212,3,group_host
1213,3,group_host
1214,3,group_host
1230,3,group_host
1232,3,group_host
1235,3,group_host
1238,3,group_host
1242,3,group_host
1243,3,group_host
1244,3,group_host
1247,3,group_host
1248,3,group_host
1252,3,group_host
1262,3,group_host
1274,3,group_host
1276,3,group_host
1295,3,group_host
1296,3,group_host
1301,3,group_host
1302,3,group_host
1303,3,group_host
1304,3,group_host
1308,3,group_host
1312,3,group_host
1318,3,group_host
1324,3,group_host
1336,3,group_host
1342,3,group_host
1348,3,group_host
1355,3,group_host
1356,3,group_host
1357,3,group_host
1362,3,group_host
1373,3,group_host
1376,3,group_host
1386,3,group_host
1398,3,group_host
1404,3,group_host
1423,3,group_host
1424,3,group_host
1433,3,group_host
1435,3,group_host
1436,3,group_host
1440,3,group_host
1459,3,group_host
1460,3,group_host
1461,3,group_host
1463,3,group_host
1468,3,group_host
1487,3,group_host
1497,3,group_host
1499,3,group_host
1507,3,group_host
1509,3,group_host
1513,3,group_host
1515,3,group_host
1519,3,group_host
1521,3,group_host
1527,3,group_host
1536,3,group_host
1544,3,group_host
1546,3,group_host
1548,3,group_host
1581,3,group_host
1587,3,group_host
1590,3,group_host
1591,3,group_host
1598,3,group_host
1599,3,group_host
1600,3,group_host
1601,3,group_host
1602,3,group_host
1605,3,group_host
1606,3,group_host
1607,3,group_host
1609,3,group_host
1613,3,group_host
1614,3,group_host
1626,3,group_host
1629,3,group_host
1634,3,group_host
1640,3,group_host
1641,3,group_host
1642,3,group_host
1643,3,group_host
1647,3,group_host
1651,3,group_host
1652,3,group_host
1,4,group_host
4,4,group_host
6,4,group_host
8,4,group_host
9,4,group_host
10,4,group_host
11,4,group_host
26,4,group_host
27,4,group_host
34,4,group_host
35,4,group_host
36,4,group_host
40,4,group_host
41,4,group_host
42,4,group_host
43,4,group_host
44,4,group_host
45,4,group_host
47,4,group_host
57,4,group_host
58,4,group_host
59,4,group_host
61,4,group_host
67,4,group_host
74,4,group_host
75,4,group_host
76,4,group_host
77,4,group_host
78,4,group_host
79,4,group_host
85,4,group_host
86,4,group_host
87,4,group_host
88,4,group_host
89,4,group_host
90,4,group_host
91,4,group_host
111,4,group_host
112,4,group_host
113,4,group_host
114,4,group_host
115,4,group_host
120,4,group_host
135,4,group_host
154,4,group_host
158,4,group_host
159,4,group_host
163,4,group_host
164,4,group_host
186,4,group_host
195,4,group_host
204,4,group_host
205,4,group_host
209,4,group_host
213,4,group_host
218,4,group_host
219,4,group_host
221,4,group_host
225,4,group_host
228,4,group_host
232,4,group_host
237,4,group_host
238,4,group_host
239,4,group_host
243,4,group_host
250,4,group_host
255,4,group_host
257,4,group_host
259,4,group_host
261,4,group_host
263,4,group_host
265,4,group_host
267,4,group_host
272,4,group_host
277,4,group_host
281,4,group_host
297,4,group_host
302,4,group_host
305,4,group_host
309,4,group_host
322,4,group_host
323,4,group_host
332,4,group_host
339,4,group_host
345,4,group_host
346,4,group_host
357,4,group_host
364,4,group_host
366,4,group_host
369,4,group_host
371,4,group_host
372,4,group_host
388,4,group_host
389,4,group_host
390,4,group_host
391,4,group_host
392,4,group_host
393,4,group_host
394,4,group_host
395,4,group_host
396,4,group_host
397,4,group_host
398,4,group_host
400,4,group_host
403,4,group_host
404,4,group_host
435,4,group_host
452,4,group_host
453,4,group_host
454,4,group_host
455,4,group_host
461,4,group_host
462,4,group_host
471,4,group_host
472,4,group_host
514,4,group_host
560,4,group_host
563,4,group_host
565,4,group_host
566,4,group_host
574,4,group_host
579,4,group_host
580,4,group_host
581,4,group_host
582,4,group_host
583,4,group_host
587,4,group_host
590,4,group_host
594,4,group_host
596,4,group_host
601,4,group_host
603,4,group_host
607,4,group_host
611,4,group_host
617,4,group_host
621,4,group_host
623,4,group_host
628,4,group_host
631,4,group_host
648,4,group_host
650,4,group_host
651,4,group_host
657,4,group_host
659,4,group_host
670,4,group_host
672,4,group_host
673,4,group_host
674,4,group_host
675,4,group_host
676,4,group_host
678,4,group_host
680,4,group_host
682,4,group_host
688,4,group_host
692,4,group_host
695,4,group_host
716,4,group_host
718,4,group_host
744,4,group_host
749,4,group_host
750,4,group_host
751,4,group_host
752,4,group_host
753,4,group_host
754,4,group_host
755,4,group_host
756,4,group_host
757,4,group_host
758,4,group_host
760,4,group_host
768,4,group_host
769,4,group_host
770,4,group_host
771,4,group_host
772,4,group_host
773,4,group_host
774,4,group_host
782,4,group_host
791,4,group_host
795,4,group_host
797,4,group_host
803,4,group_host
805,4,group_host
806,4,group_host
813,4,group_host
819,4,group_host
830,4,group_host
846,4,group_host
851,4,group_host
881,4,group_host
882,4,group_host
